,nom_drive,adresse,lien_drive,latitude,longitude
156,Super L'horme,"38 Avenue Berthelot
-
Rue Du Plat De Gier
-
42152 L'horme",https://www.intermarche.com/magasins/10526/l'horme-42152/infos-pratiques,45.492119,4.557524
157,Super Montbrison,"10 Allée Jean 1er du Forez
-
Za Des Granges
-
42600 Montbrison",https://www.intermarche.com/magasins/10115/montbrison-42600/infos-pratiques,45.59573,4.082751
158,Super Noirétable,"12 Rue de l'Aubépine
-
42440 Noirétable",https://www.intermarche.com/magasins/10132/noiretable-42440/infos-pratiques,45.822353,3.764576
159,Super Riorges,"480 Avenue Charles de Gaulle
-
Zone commerciale du Pontet
-
42153 Riorges",https://www.intermarche.com/magasins/02768/riorges-42153/infos-pratiques,46.054426,4.06435
160,Super Rive de Gier,"Avenue du Maréchal Juin
-
42800 Rive de Gier",https://www.intermarche.com/magasins/10687/rive-de-gier-42800/infos-pratiques,45.532943,4.628441
161,Super Roche la Molière,"3 boulevard Pierre et Marie Curie
-
42230 Roche la Molière",https://www.intermarche.com/magasins/10473/roche-la-moliere-42230/infos-pratiques,45.42257,4.315293
162,Express Saint Chamond,"8 rue Pierre Curie
-
42400 Saint Chamond",https://www.intermarche.com/magasins/02005/saint-chamond-42400/infos-pratiques,45.476175,4.511087
163,Super Saint-Cyprien,"9 rue des Prairies
-
42160 Saint-Cyprien",https://www.intermarche.com/magasins/01333/saint-cyprien-42160/infos-pratiques,45.528016,4.231619
164,Super Saint Etienne,"14 Rue De La Richelandiere
-
42100 Saint Etienne",https://www.intermarche.com/magasins/10862/saint-etienne-42100/infos-pratiques,45.438725,4.400874
165,Super Saint-Etienne,"15 rue Nicolas Chaize
-
Quartier St Etienne Bellevue
-
42100 Saint-Etienne",https://www.intermarche.com/magasins/10218/saint-etienne-42100/infos-pratiques,45.418299,4.396666
166,Contact Saint-Germain-Laval,"150 rue de la Loire
-
Lieu-dit Pralong
-
42260 Saint-Germain-Laval",https://www.intermarche.com/magasins/50279/saint-germain-laval-42260/infos-pratiques,45.833199,4.019296
167,Contact Saint Heand,"346 Route de Saint Bonnet Les Oules
-
ZA du Malval
-
42570 Saint Heand",https://www.intermarche.com/magasins/07802/saint-heand-42570/infos-pratiques,45.536453,4.373417
168,Super Saint-Nizier sous Charlieu,"538 rue Magellan
-
42190 Saint-Nizier sous Charlieu",https://www.intermarche.com/magasins/10656/saint-nizier-sous-charlieu-42190/infos-pratiques,46.152457,4.155911
169,Contact Saint Romain Le Puy,"2a Rue Du 8 Mai 1945
-
42610 Saint Romain Le Puy",https://www.intermarche.com/magasins/05171/saint-romain-le-puy-42610/infos-pratiques,45.554787,4.119648
170,Contact St Symphorien De Lay,"15 Chemin De Marigny
-
Za Lafayette
-
42470 St Symphorien De Lay",https://www.intermarche.com/magasins/06557/st-symphorien-de-lay-42470/infos-pratiques,45.950769,4.206455
171,Contact Usson-en-forez,"Avenue de la Gare
-
42550 Usson-en-forez",https://www.intermarche.com/magasins/06674/usson-en-forez-42550/infos-pratiques,45.390224,3.944747
172,Super Ambert,"Route du Puy
-
Saint-Ferreol des Cotes
-
63600 Ambert",https://www.intermarche.com/magasins/08115/ambert-63600/infos-pratiques,45.538046,3.728024
173,Contact Billom,"Avenue de la République
-
63160 Billom",https://www.intermarche.com/magasins/01359/billom-63160/infos-pratiques,45.725429,3.335144
174,Contact Blanzat,"Za La Fontaine
-
63112 Blanzat",https://www.intermarche.com/magasins/02886/blanzat-63112/infos-pratiques,45.824986,3.073103
175,Contact Bourg Lastic,"Pacher De La Besse
-
63760 Bourg Lastic",https://www.intermarche.com/magasins/03405/bourg-lastic-63760/infos-pratiques,45.649921,2.56711
176,Super Brassac-les-Mines,"2, rue des Sarillères
-
63570 Brassac-les-Mines",https://www.intermarche.com/magasins/06969/brassac-les-mines-63570/infos-pratiques,45.413272,3.318365
177,Super Ceyrat,"10 avenue de Royat
-
63122 Ceyrat",https://www.intermarche.com/magasins/06917/ceyrat-63122/infos-pratiques,45.74705,3.06407
178,Super Champeix,"Route de Montaigut le Blanc
-
63320 Champeix",https://www.intermarche.com/magasins/50357/champeix-63320/infos-pratiques,45.563121,3.077034
179,Express Clermont-Ferrand,"135 rue Anatole France
-
63000 Clermont-Ferrand",https://www.intermarche.com/magasins/06686/clermont-ferrand-63000/infos-pratiques,45.779468,3.115016
180,Super Clermont-Ferrand,"31 Rue Rouvier
-
La Plaine
-
63100 Clermont-Ferrand",https://www.intermarche.com/magasins/01904/clermont-ferrand-63100/infos-pratiques,45.806996,3.117544
181,Super Clermont-Ferrand,"98 rue Fontgiève
-
63000 Clermont-Ferrand",https://www.intermarche.com/magasins/08118/clermont-ferrand-63000/infos-pratiques,45.782045,3.075865
182,Super Combronde,"131 Avenue clémentel
-
63460 Combronde",https://www.intermarche.com/magasins/06878/combronde-63460/infos-pratiques,45.984403,3.087253
183,Super Courpière,"54 avenue de Thiers
-
63120 Courpière",https://www.intermarche.com/magasins/08802/courpiere-63120/infos-pratiques,45.761969,3.53999
184,Super Ennezat,"Route de Riom
-
ZAC des Champiaux
-
63720 Ennezat",https://www.intermarche.com/magasins/06866/ennezat-63720/infos-pratiques,45.895064,3.212857
185,Super Gerzat,"Rue Des Martyrs
-
63360 Gerzat",https://www.intermarche.com/magasins/01097/gerzat-63360/infos-pratiques,45.819445,3.148115
186,Super Issoire,"488 route de Perrier
-
63500 Issoire",https://www.intermarche.com/magasins/08511/issoire-63500/infos-pratiques,45.543561,3.232578
187,Contact La Roche Blanche,"Lieu-dit Chateaugay
-
63670 La Roche Blanche",https://www.intermarche.com/magasins/08135/la-roche-blanche-63670/infos-pratiques,45.701754,3.137548
188,Hyper Le Cendre,"Rue Jean Mermoz
-
63670 Le Cendre",https://www.intermarche.com/magasins/08671/le-cendre-63670/infos-pratiques,45.728337,3.18606
189,Super Murat le Quaire,"Avenue du Marechal Leclerc
-
63150 Murat le Quaire",https://www.intermarche.com/magasins/06885/murat-le-quaire-63150/infos-pratiques,45.594492,2.761678
190,Contact Perignat sur Allier,"8 rue Bellerive
-
Route de Cournon
-
63800 Perignat sur Allier",https://www.intermarche.com/magasins/08151/perignat-sur-allier-63800/infos-pratiques,45.728392,3.222476
191,Super Pionsat,"21 Route Lafayette
-
63330 Pionsat",https://www.intermarche.com/magasins/06453/pionsat-63330/infos-pratiques,46.111142,2.697627
192,Super Pont du Chateau,"9 rue Roger Prat
-
63430 Pont du Chateau",https://www.intermarche.com/magasins/08727/pont-du-chateau-63430/infos-pratiques,45.800427,3.243017
193,Contact Randan,"Place des Charmes
-
63310 Randan",https://www.intermarche.com/magasins/50262/randan-63310/infos-pratiques,46.015415,3.348699
194,Contact Romagnat,"9001 Boulevard Georges Couthon
-
63540 Romagnat",https://www.intermarche.com/magasins/09708/romagnat-63540/infos-pratiques,45.735092,3.099561
195,Super Saint Georges De Mons,"Rue Champs Des Grelières
-
D19
-
63780 Saint Georges De Mons",https://www.intermarche.com/magasins/08945/saint-georges-de-mons-63780/infos-pratiques,45.932752,2.835717
196,Contact Tallende,"Route de Clermont
-
63450 Tallende",https://www.intermarche.com/magasins/50127/tallende-63450/infos-pratiques,45.672281,3.127466
197,Super Thiers,"22 Avenue du Général de Gaulle
-
63300 Thiers",https://www.intermarche.com/magasins/08651/thiers-63300/infos-pratiques,45.843551,3.51789
198,Super Amplepuis,"Route de Roanne
-
69550 Amplepuis",https://www.intermarche.com/magasins/10672/amplepuis-69550/infos-pratiques,45.978679,4.320296
199,Super Belleville En Beaujolais,"Le Pré De La Cloche
-
69220 Belleville En Beaujolais",https://www.intermarche.com/magasins/10109/belleville-en-beaujolais-69220/infos-pratiques,46.104356,4.747885
200,Super Chassieu,"28 route de Lyon
-
69680 Chassieu",https://www.intermarche.com/magasins/10679/chassieu-69680/infos-pratiques,45.738924,4.958271
201,Super Chazay-d'Azergues,"8 Rue Marius Berliet
-
69380 Chazay-d'Azergues",https://www.intermarche.com/magasins/06558/chazay-d'azergues-69380/infos-pratiques,45.868034,4.699541
202,Super Corbas,"1 Rue Jean Macé
-
Zac Des Epis D'or
-
69960 Corbas",https://www.intermarche.com/magasins/10138/corbas-69960/infos-pratiques,45.659842,4.901383
203,Contact Cours-la-ville,"1 Boulevard Pierre de Coubertin
-
69470 Cours-la-ville",https://www.intermarche.com/magasins/06673/cours-la-ville-69470/infos-pratiques,46.105555,4.320949
204,Super Craponne,"11 avenue Edouard Millaud
-
69290 Craponne",https://www.intermarche.com/magasins/10110/craponne-69290/infos-pratiques,45.74728,4.741908
205,Super Decines Charpieu,"209 Avenue Jean Jaurès
-
69150 Decines Charpieu",https://www.intermarche.com/magasins/01197/decines-charpieu-69150/infos-pratiques,45.771033,4.957441
206,Super Givors,"3 Rue De La Fraternite 69700 Givors
-
3 Rue De La Fraternite 69700 Givors
-
69700 Givors",https://www.intermarche.com/magasins/01077/givors-69700/infos-pratiques,45.593274,4.77141
207,Super Gleize,"100 Rue Du Tacot Beaujolais
-
Zac D'epinay
-
69400 Gleize",https://www.intermarche.com/magasins/09709/gleize-69400/infos-pratiques,46.005145,4.707491
208,Super Grigny,"Le Jayon
-
69520 Grigny",https://www.intermarche.com/magasins/10348/grigny-69520/infos-pratiques,45.604881,4.782593
209,Contact Lamure-sur-Azergues,"La Feuilletiere
-
69870 Lamure-sur-Azergues",https://www.intermarche.com/magasins/01582/lamure-sur-azergues-69870/infos-pratiques,46.034573,4.494588
210,Express Lyon,"241 rue Paul Bert
-
DRIVE 24 - 81 rue Etienne Richerand
-
69003 Lyon",https://www.intermarche.com/magasins/06813/lyon-69003/infos-pratiques,45.756866,4.865949
211,Express Lyon,"377 Rue Garibaldi
-
Arret Tram T2 Berthelot
-
69007 Lyon",https://www.intermarche.com/magasins/07801/lyon-69007/infos-pratiques,45.744063,4.848093
212,Express Lyon,"145 Route De Vienne
-
69008 Lyon",https://www.intermarche.com/magasins/08231/lyon-69008/infos-pratiques,45.735806,4.853273
213,Express Lyon,"9 Rue Audibert et Lavirotte
-
69008 Lyon",https://www.intermarche.com/magasins/07892/lyon-69008/infos-pratiques,45.740274,4.860013
214,Express Lyon,"33 Rue Albert Falsan
-
69009 Lyon",https://www.intermarche.com/magasins/08205/lyon-69009/infos-pratiques,45.804265,4.834714
215,Super Lyon,"68-70 rue Marietton
-
69009 Lyon",https://www.intermarche.com/magasins/07477/lyon-69009/infos-pratiques,45.77611,4.800289
216,Express Lyon,"322 Avenue Berthelot
-
69008 Lyon",https://www.intermarche.com/magasins/09644/lyon-69008/infos-pratiques,45.737294,4.866239
217,Express Lyon,"76 Rue Tronchet
-
69006 Lyon",https://www.intermarche.com/magasins/09805/lyon-69006/infos-pratiques,45.770165,4.851708
218,Express Lyon,"81, Rue Etienne Richerand
-
69003 Lyon",https://www.intermarche.com/magasins/06813_1/lyon-69003/infos-pratiques,45.757328,4.86592
219,Express Lyon,"37 rue Hénon
-
69004 Lyon",https://www.intermarche.com/magasins/06657/lyon-69004/infos-pratiques,45.779459,4.828324
220,Express Lyon,"68 Avenue Debourg
-
69007 Lyon",https://www.intermarche.com/magasins/10727/lyon-69007/infos-pratiques,45.731266,4.831136
221,Express Lyon,"262 rue de Créqui
-
69007 Lyon",https://www.intermarche.com/magasins/07034/lyon-69007/infos-pratiques,45.752717,4.849026
222,Super Meyzieu,"80 Rue Joseph Desbois
-
69330 Meyzieu",https://www.intermarche.com/magasins/10461/meyzieu-69330/infos-pratiques,45.781961,5.006195
223,Super Oullins,"141 boulevard Emile Zola
-
69600 Oullins",https://www.intermarche.com/magasins/10753/oullins-69600/infos-pratiques,45.721415,4.794082
224,Super Pierre Bénite,"85 Boulevard De L'europe
-
Parking au 38 rue du 8 mai 1945
-
69310 Pierre Bénite",https://www.intermarche.com/magasins/10545/pierre-benite-69310/infos-pratiques,45.70071,4.82347
225,Super Pontcharra-sur-Turdine,"La Croisette
-
69490 Pontcharra-sur-Turdine",https://www.intermarche.com/magasins/10494/pontcharra-sur-turdine-69490/infos-pratiques,45.877467,4.515188
226,Super Rillieux-la-Pape,"3 Rue de Madrid
-
79 avenue de l'Europe
-
69140 Rillieux-la-Pape",https://www.intermarche.com/magasins/09739/rillieux-la-pape-69140/infos-pratiques,45.817981,4.902327
227,Super Rochetaillée-sur-Saône,"261 Quai Pierre Dupont
-
69270 Rochetaillée-sur-Saône",https://www.intermarche.com/magasins/10503/rochetaillee-sur-saone-69270/infos-pratiques,45.843002,4.834939
228,Super Saint Bonnet De Mure,"131 Avenue Charles De Gaulle
-
69720 Saint Bonnet De Mure",https://www.intermarche.com/magasins/06677/saint-bonnet-de-mure-69720/infos-pratiques,45.697405,5.015538
229,Super Souzy,"620 Rue Des Grandes Terres
-
69610 Souzy",https://www.intermarche.com/magasins/10148/souzy-69610/infos-pratiques,45.69928,4.45434
230,Super Thizy Les Bourgs,"Route De Roanne
-
69240 Thizy Les Bourgs",https://www.intermarche.com/magasins/10369/thizy-les-bourgs-69240/infos-pratiques,46.035135,4.289115
231,Super Villefranche sur Saône,"477 rue Jules Ferry
-
69400 Villefranche sur Saône",https://www.intermarche.com/magasins/10405/villefranche-sur-saone-69400/infos-pratiques,45.979492,4.735557
232,Express Villeurbanne,"95 rue Magenta
-
69100 Villeurbanne",https://www.intermarche.com/magasins/06711/villeurbanne-69100/infos-pratiques,45.764152,4.871799
233,Express Villeurbanne,"42 rue Poizat
-
69100 Villeurbanne",https://www.intermarche.com/magasins/07042/villeurbanne-69100/infos-pratiques,45.756257,4.891516
234,Express Villeurbanne,"Rue du 8 Mai 1945
-
69100 Villeurbanne",https://www.intermarche.com/magasins/10030/villeurbanne-69100/infos-pratiques,45.781112,4.890751
235,Hyper Aix-les-Bains,"33 Rue Clément Ader
-
73100 Aix-les-Bains",https://www.intermarche.com/magasins/10661/aix-les-bains-73100/infos-pratiques,45.676082,5.90499
236,Super Albertville,"100 rue Pasteur
-
73200 Albertville",https://www.intermarche.com/magasins/10717/albertville-73200/infos-pratiques,45.661327,6.380643
237,Hyper Albertville,"Chemin de la Cassine
-
Zi Du Chiriac
-
73200 Albertville",https://www.intermarche.com/magasins/10662/albertville-73200/infos-pratiques,45.655958,6.367811
238,Super Bourg-Saint-Maurice,"Lieu-dit Le Mollard
-
73700 Bourg-Saint-Maurice",https://www.intermarche.com/magasins/01351/bourg-saint-maurice-73700/infos-pratiques,45.623635,6.779659
239,Super Fourneaux,"70 avenue de la Liberté
-
73500 Fourneaux",https://www.intermarche.com/magasins/10393/fourneaux-73500/infos-pratiques,45.190999,6.644526
240,Super Hermillon,"Quartier Longefan
-
73300 Hermillon",https://www.intermarche.com/magasins/10114/hermillon-73300/infos-pratiques,45.283172,6.358372
241,Super La Biolle,"54 Rue Du Glatey
-
73410 La Biolle",https://www.intermarche.com/magasins/10197/la-biolle-73410/infos-pratiques,45.760253,5.932889
242,Super Le Pont De Beauvoisin,"Rue Emmanuel Cretet
-
Zi La Baronnie
-
73330 Le Pont De Beauvoisin",https://www.intermarche.com/magasins/10920/le-pont-de-beauvoisin-73330/infos-pratiques,45.530135,5.684922
243,Super Montmelian,"Chemin de la Caronnière
-
73800 Montmelian",https://www.intermarche.com/magasins/10686/montmelian-73800/infos-pratiques,45.506311,6.065835
244,Super Saint-Pierre-d'Albigny,"260 Rue des Blaches
-
Zi Des Carouges
-
73250 Saint-Pierre-d'Albigny",https://www.intermarche.com/magasins/10174/saint-pierre-d'albigny-73250/infos-pratiques,45.553419,6.164521
245,Hyper Ste Marie De Cuines,"Les Grands Prés
-
73130 Ste Marie De Cuines",https://www.intermarche.com/magasins/10225/ste-marie-de-cuines-73130/infos-pratiques,45.348473,6.303524
246,Contact Val-Cenis,"ZA DES FAVIERES (Sollières-Sardières)
-
73500 Val-Cenis",https://www.intermarche.com/magasins/06016/val-cenis-73500/infos-pratiques,45.266002,6.812379
247,Contact Val D'arc,"46 Grande Rue Aiguebelle
-
73220 Val D'arc",https://www.intermarche.com/magasins/06662/val-d'arc-73220/infos-pratiques,45.542434,6.304543
248,Contact Villard-sur-Doron,"100 route du Jardy
-
73270 Villard-sur-Doron",https://www.intermarche.com/magasins/10172/villard-sur-doron-73270/infos-pratiques,45.727176,6.533145
249,Express Villeurbanne,"25 Avenue Roger Salengro
-
69100 Villeurbanne",https://www.intermarche.com/magasins/07583/villeurbanne-69100/infos-pratiques,45.775336,4.869792
250,Super Viviers du Lac,"Terre Nue
-
73420 Viviers du Lac",https://www.intermarche.com/magasins/10131/viviers-du-lac-73420/infos-pratiques,45.653444,5.893777
251,Super Auxonne,"3 bis rue de Labergement
-
21130 Auxonne",https://www.intermarche.com/magasins/07229/auxonne-21130/infos-pratiques,47.189495,5.386978
252,Super Beaune,"37 route de Seurre
-
Rocade est
-
21200 Beaune",https://www.intermarche.com/magasins/07685/beaune-21200/infos-pratiques,47.019335,4.85644
253,Super Châtillon-sur-Seine,"Chaussée de l'Europe
-
21400 Châtillon-sur-Seine",https://www.intermarche.com/magasins/07179/chatillon-sur-seine-21400/infos-pratiques,47.866832,4.572726
254,Super Dijon,"12 Boulevard Georges Clemenceau
-
Centre Commercial Clémenceau
-
21000 Dijon",https://www.intermarche.com/magasins/10710/dijon-21000/infos-pratiques,47.327581,5.049033
255,Express Dijon,"78 BIS Avenue du Drapeau
-
21000 Dijon",https://www.intermarche.com/magasins/09941/dijon-21000/infos-pratiques,47.340328,5.044805
256,Super Dijon,"Boulevard Gaston Bachelard
-
30
-
21000 Dijon",https://www.intermarche.com/magasins/07122/dijon-21000/infos-pratiques,47.316797,5.004401
257,Super Dijon,"116 Avenue Jean Jaurès
-
21000 Dijon",https://www.intermarche.com/magasins/07140/dijon-21000/infos-pratiques,47.306714,5.022801
258,Super Dijon,"11 boulevard de l'Université
-
21000 Dijon",https://www.intermarche.com/magasins/07152/dijon-21000/infos-pratiques,47.313431,5.053509
259,Super Dijon,"2 avenue du drapeau
-
21000 Dijon",https://www.intermarche.com/magasins/06298/dijon-21000/infos-pratiques,47.330086,5.043697
260,Express Dijon,"7 Rue de Talant
-
21000 Dijon",https://www.intermarche.com/magasins/09536/dijon-21000/infos-pratiques,47.327145,5.028237
261,Super Fleurey sur Ouche,"Rue du stade
-
21410 Fleurey sur Ouche",https://www.intermarche.com/magasins/07512/fleurey-sur-ouche-21410/infos-pratiques,47.309994,4.857953
262,Contact Fontaine-Française,"34 Rue Henry Berger
-
21610 Fontaine-Française",https://www.intermarche.com/magasins/09680/fontaine-francaise-21610/infos-pratiques,47.524461,5.360996
263,Super Fontaine les Dijon,"26 rue du Faubourg Saint-Nicolas
-
Les Saverney
-
21121 Fontaine les Dijon",https://www.intermarche.com/magasins/07203/fontaine-les-dijon-21121/infos-pratiques,47.336949,5.032457
