index,supermarket,department,nom_drive,nom_driveUrl,city,adresse,latitude,longitude,lien_drive,lien_coord
798,Leclerc,65,E.Leclerc RELAIS Tarbes - Centre Ville,E.Leclerc_RELAIS_Tarbes_-_Centre_Ville, 65000 Tarbes , 91 Rue Maréchal Foch 65000 Tarbes ,43.2319939,0.0797804,https://fd3-courses.leclercdrive.fr/magasin-056501-001007-tarbes-meridien.aspx,http://maps.google.fr/maps?q=43.2319939,0.0797804
799,Leclerc,65,Leclerc Tarbes Méridien,Leclerc_Tarbes_Méridien, 65000 Tarbes , 2 Chemin de Bastillac 65000 Tarbes ,43.222778,0.042778,https://fd3-courses.leclercdrive.fr/magasin-056501-056501-tarbes-meridien.aspx,http://maps.google.fr/maps?q=43.222778,0.042778
800,Leclerc,66,Leclerc Le Boulou,Leclerc_Le_Boulou, 66160 Le Boulou , RD 900 66160 Le Boulou ,42.53086,2.839633,https://fd6-courses.leclercdrive.fr/magasin-036601-036601-le-boulou.aspx,http://maps.google.fr/maps?q=42.53086,2.839633
801,Leclerc,66,Leclerc Perpignan - Polygone,Leclerc_Perpignan_-_Polygone, 66000 Perpignan , 118 Rue Louis Delage66000 Perpignan ,42.7422839,2.88999999,https://fd11-courses.leclercdrive.fr/magasin-026601-026601-perpignan---polygone.aspx,http://maps.google.fr/maps?q=42.7422839,2.88999999
802,Leclerc,81,Leclerc Albi,Leclerc_Albi, 81000 Albi , Centre commercial Les Portes d Albi 81000 Albi ,43.91932,2.1092,https://fd11-courses.leclercdrive.fr/magasin-018101-018101-albi.aspx,http://maps.google.fr/maps?q=43.91932,2.1092
803,Leclerc,81,Leclerc Bout-du-Pont-de-l'Arn  Mazamet,Leclerc_Bout-du-Pont-de-l'Arn__Mazamet, 81660 Bout du Pont de l'Arn , Lieu dit La Garrigue 81660 Bout du Pont de l'Arn ,43.498402,2.398174,https://fd11-courses.leclercdrive.fr/magasin-058101-058101-bout-du-pont-de-larn-mazamet.aspx,http://maps.google.fr/maps?q=43.498402,2.398174
804,Leclerc,81,Leclerc Castres,Leclerc_Castres, 81100 Castres , 166 Route de Toulouse 81100 Castres ,43.590634,2.200956,https://fd13-courses.leclercdrive.fr/magasin-078101-078101-castres.aspx,http://maps.google.fr/maps?q=43.590634,2.200956
805,Leclerc,81,Leclerc Gaillac,Leclerc_Gaillac, 81600 Brens , Route de Graulhet 81600 Brens ,43.876355,1.910162,https://fd14-courses.leclercdrive.fr/magasin-038101-038101-gaillac.aspx,http://maps.google.fr/maps?q=43.876355,1.910162
806,Leclerc,81,Leclerc Graulhet,Leclerc_Graulhet, 81300 Graulhet , Route de Lavaur 81300 Graulhet ,43.7580161,1.9542735,https://fd3-courses.leclercdrive.fr/magasin-048101-048101-graulhet.aspx,http://maps.google.fr/maps?q=43.7580161,1.9542735
807,Leclerc,81,Leclerc Relais Albi Centre Ville,Leclerc_Relais_Albi_Centre_Ville, 81000 Albi , 47 Lices Georges Pompidou 81000 Albi ,43.92799,2.14826,https://fd11-courses.leclercdrive.fr/magasin-018102-018102-relais-albi-centre-ville.aspx,http://maps.google.fr/maps?q=43.92799,2.14826
808,Leclerc,82,Leclerc Moissac,Leclerc_Moissac, 82200 Moissac , 75 Impasse Kiwi 82200 Moissac ,44.115,1.11361,https://fd16-courses.leclercdrive.fr/magasin-028202-028202-moissac.aspx,http://maps.google.fr/maps?q=44.115,1.11361
809,Leclerc,82,Leclerc Montauban - Aussonne,Leclerc_Montauban_-_Aussonne, 82000 Montauban , 1031 Route du nord 82000 Montauban ,44.04335,1.3876,https://fd12-courses.leclercdrive.fr/magasin-038201-038201-montauban---aussonne.aspx,http://maps.google.fr/maps?q=44.04335,1.3876
810,Leclerc,82,Leclerc Montauban - Sapiac,Leclerc_Montauban_-_Sapiac, 82000 Montauban , Rue de L'abbaye82000 Montauban ,44.00365,1.355095,https://fd11-courses.leclercdrive.fr/magasin-018201-018201-montauban---sapiac.aspx,http://maps.google.fr/maps?q=44.00365,1.355095
811,Leclerc,44,Leclerc Ancenis - Saint-Géréon,Leclerc_Ancenis_-_Saint-Géréon, 44150 Saint-Géréon , Espace 23 - Boulevard de la prairie 44150 Saint-Géréon ,47.37358,-1.19087,https://fd11-courses.leclercdrive.fr/magasin-154411-154411-ancenis---saint-gereon.aspx,http://maps.google.fr/maps?q=47.37358,-1.19087
812,Leclerc,44,Leclerc Basse Goulaine  Nantes,Leclerc_Basse_Goulaine__Nantes, 44115 Basse Goulaine , Route de Clisson 44115 Basse Goulaine ,47.185,-1.464,https://fd4-courses.leclercdrive.fr/magasin-364401-364401-basse-goulaine-nantes.aspx,http://maps.google.fr/maps?q=47.185,-1.464
813,Leclerc,44,Leclerc Bourgneuf-en-Retz,Leclerc_Bourgneuf-en-Retz, 44580 Bourgneuf-en-Retz , Route de Pornic 44580 Bourgneuf-en-Retz ,47.051795,-1.963189,https://fd4-courses.leclercdrive.fr/magasin-344403-344403-bourgneuf-en-retz.aspx,http://maps.google.fr/maps?q=47.051795,-1.963189
814,Leclerc,44,Leclerc Clisson,Leclerc_Clisson, 44190 Clisson , Route de Nantes 44190 Clisson ,47.096926,-1.282884,https://fd14-courses.leclercdrive.fr/magasin-294401-294401-clisson.aspx,http://maps.google.fr/maps?q=47.096926,-1.282884
815,Leclerc,44,E.Leclerc RELAIS Duquesne,E.Leclerc_RELAIS_Duquesne, 44000 Nantes , 2 Allée Duquesne 44000 Nantes ,47.2167249,-1.5564226,https://fd8-courses.leclercdrive.fr/magasin-224401-001038-saint-herblain---atlantis.aspx,http://maps.google.fr/maps?q=47.2167249,-1.5564226
816,Leclerc,44,Leclerc Loroux-Bottereau,Leclerc_Loroux-Bottereau, 44430 Loroux-Bottereau , Canton de la Haute Landelle 44430 Loroux-Bottereau ,47.2367971,-1.3677623,https://fd4-courses.leclercdrive.fr/magasin-364403-364403-loroux-bottereau.aspx,http://maps.google.fr/maps?q=47.2367971,-1.3677623
817,Leclerc,44,Leclerc Machecoul,Leclerc_Machecoul, 44270 Machecoul , 39 Rue Marcel Brunelière 44270 Machecoul ,46.980976,-1.808931,https://fd8-courses.leclercdrive.fr/magasin-138502-138502-machecoul.aspx,http://maps.google.fr/maps?q=46.980976,-1.808931
818,Leclerc,44,E.Leclerc RELAIS Médiathèque,E.Leclerc_RELAIS_Médiathèque, 44000 Nantes , 15 Quai de la Fosse 44000 Nantes ,47.2114139,-1.5606691,https://fd8-courses.leclercdrive.fr/magasin-224401-001040-saint-herblain---atlantis.aspx,http://maps.google.fr/maps?q=47.2114139,-1.5606691
819,Leclerc,44,E.Leclerc RELAIS Mercoeur,E.Leclerc_RELAIS_Mercoeur, 44000 Nantes , 1 Bis Rue Mercoeur 44000 Nantes ,47.217059,-1.5599118,https://fd8-courses.leclercdrive.fr/magasin-224401-001039-saint-herblain---atlantis.aspx,http://maps.google.fr/maps?q=47.217059,-1.5599118
820,Leclerc,44,Leclerc Nantes - Paridis,Leclerc_Nantes_-_Paridis, 44300 Nantes , 14 route de Paris 44300 Nantes ,47.249172,-1.515555,https://fd14-courses.leclercdrive.fr/magasin-234401-234401-nantes---paridis.aspx,http://maps.google.fr/maps?q=47.249172,-1.515555
821,Leclerc,44,Leclerc Nantes Ouest RN 165,Leclerc_Nantes_Ouest_RN_165, 44360 Saint-Etienne-de-Montluc , Sortie Saint-Etienne-de-Montluc 44360 Saint-Etienne-de-Montluc ,47.277715,-1.721123,https://fd16-courses.leclercdrive.fr/magasin-274411-274411-nantes-ouest-rn-165.aspx,http://maps.google.fr/maps?q=47.277715,-1.721123
822,Leclerc,44,Leclerc Orvault  Grand Val,Leclerc_Orvault__Grand_Val, 44700 Orvault , 1 rue de la Conraie44700 Orvault ,47.26255,-1.59055556,https://fd16-courses.leclercdrive.fr/magasin-274401-274401-orvault-grand-val.aspx,http://maps.google.fr/maps?q=47.26255,-1.59055556
823,Leclerc,44,Leclerc Pontchâteau,Leclerc_Pontchâteau, 44160 Sainte-Anne-sur-Brivet , La Hirtais 44160 Sainte-Anne-sur-Brivet ,47.435944,-2.079173,https://fd12-courses.leclercdrive.fr/magasin-304401-304401-pontchateau.aspx,http://maps.google.fr/maps?q=47.435944,-2.079173
824,Leclerc,44,Leclerc Pornic,Leclerc_Pornic, 44210 Pornic , Rue du Traité de Paris 44210 Pornic ,47.128335,-2.118793,https://fd4-courses.leclercdrive.fr/magasin-344401-344401-pornic.aspx,http://maps.google.fr/maps?q=47.128335,-2.118793
828,Leclerc,44,Leclerc Relais Saint-Michel-Chef-Chef,Leclerc_Relais_Saint-Michel-Chef-Chef, 44730 Saint-Michel-Chef-Chef , 2 Bis Place de l'Eglise 44730 Saint-Michel-Chef-Chef ,47.180883,-2.148356,https://fd4-courses.leclercdrive.fr/magasin-344406-344406-relais-saint-michel-chef-chef.aspx,http://maps.google.fr/maps?q=47.180883,-2.148356
829,Leclerc,44,Leclerc Rezé - Océane,Leclerc_Rezé_-_Océane, 44412 Rezé , 10 rond point de la Corbinerie 44412 Rezé ,47.160185,-1.548595,https://fd8-courses.leclercdrive.fr/magasin-244401-244401-reze---oceane.aspx,http://maps.google.fr/maps?q=47.160185,-1.548595
830,Leclerc,44,Leclerc Rezé Atout Sud,Leclerc_Rezé_Atout_Sud, 44406 Reze , 1 Rue Ordronneau 44406 Reze ,47.19325,-1.5762,https://fd9-courses.leclercdrive.fr/magasin-124401-124401-reze-atout-sud.aspx,http://maps.google.fr/maps?q=47.19325,-1.5762
831,Leclerc,44,Leclerc Saint-Brévin,Leclerc_Saint-Brévin, 44250 Saint-Brevin-les-Pins , Parc d'activités de la Guerche 44250 Saint-Brevin-les-Pins ,47.244392,-2.156776,https://fd4-courses.leclercdrive.fr/magasin-344402-344402-saint-brevin.aspx,http://maps.google.fr/maps?q=47.244392,-2.156776
832,Leclerc,44,Leclerc Saint-Herblain - Atlantis,Leclerc_Saint-Herblain_-_Atlantis, 44807 Saint Herblain , Atlantis le Centre 44807 Saint Herblain ,47.2257,-1.63391,https://fd8-courses.leclercdrive.fr/magasin-224401-224401-saint-herblain---atlantis.aspx,http://maps.google.fr/maps?q=47.2257,-1.63391
833,Leclerc,44,Leclerc Saint-Nazaire-l'Immaculée,Leclerc_Saint-Nazaire-l'Immaculée, 44600 Saint-Nazaire-l'Immaculée , 63 route des bassins 44600 Saint-Nazaire-l'Immaculée ,47.288385,-2.250953,https://fd6-courses.leclercdrive.fr/magasin-284401-284401-saint-nazaire-limmaculee.aspx,http://maps.google.fr/maps?q=47.288385,-2.250953
834,Leclerc,85,Leclerc Le Poiré-sur-Vie,Leclerc_Le_Poiré-sur-Vie, 85170 Le Poiré-sur-Vie , 48 boulevard des 2 Moulins 85170 Le Poiré-sur-Vie ,46.76389,-1.495,https://fd7-courses.leclercdrive.fr/magasin-218501-218501-le-poire-sur-vie.aspx,http://maps.google.fr/maps?q=46.76389,-1.495
835,Leclerc,85,Leclerc Montaigu,Leclerc_Montaigu, 85600 Montaigu , Rue de la Fontaine Froget 85600 Montaigu ,46.9765484,-1.3036448,https://fd14-courses.leclercdrive.fr/magasin-118501-118501-montaigu.aspx,http://maps.google.fr/maps?q=46.9765484,-1.3036448
836,Leclerc,85,Leclerc Saint-Gilles-Croix-de-Vie - Livraison à domicile f,Leclerc_Saint-Gilles-Croix-de-Vie_-_Livraison_à_domicile_f, 85800 Saint-Gilles-Croix-de-Vie , Parc commercial Océanis 85800 Saint-Gilles-Croix-de-Vie ,46.697716,-1.912007,https://fd1-courses.leclercdrive.fr/magasin-178503-178503-saint-gilles-croix-de-vie---livraison-a-domicile-f.aspx,http://maps.google.fr/maps?q=46.697716,-1.912007
837,Leclerc,49,Leclerc Angers,Leclerc_Angers, 49000 Angers , 6 route de Bouchemaine 49000 Angers ,47.453199,-0.569932,https://fd14-courses.leclercdrive.fr/magasin-104901-104901-angers.aspx,http://maps.google.fr/maps?q=47.453199,-0.569932
838,Leclerc,49,Leclerc Beaucouzé,Leclerc_Beaucouzé, 49070 Beaucouzé , 8 rue du Landreau 49070 Beaucouzé ,47.46972,-0.61972,https://fd5-courses.leclercdrive.fr/magasin-154911-154911-beaucouze.aspx,http://maps.google.fr/maps?q=47.46972,-0.61972
839,Leclerc,49,Leclerc Brissac-Quincé,Leclerc_Brissac-Quincé, 49320 Brissac-Quincé , Parc d'activités des Fontenelles 49320 Brissac-Quincé ,47.34096,-0.430216,https://fd2-courses.leclercdrive.fr/magasin-144901-144901-brissac-quince.aspx,http://maps.google.fr/maps?q=47.34096,-0.430216
840,Leclerc,49,Leclerc Chemillé,Leclerc_Chemillé, 49120 Chemillé , ZA des 3 routes 49120 Chemillé ,47.23791,-0.72374,https://fd5-courses.leclercdrive.fr/magasin-134901-134901-chemille.aspx,http://maps.google.fr/maps?q=47.23791,-0.72374
841,Leclerc,49,Leclerc Cholet - Les 3 Provinces,Leclerc_Cholet_-_Les_3_Provinces, 49300 Cholet , 62 Avenue des 3 Provinces 49300 Cholet ,47.060596,-0.931129,https://fd11-courses.leclercdrive.fr/magasin-114911-114911-cholet---les-3-provinces.aspx,http://maps.google.fr/maps?q=47.060596,-0.931129
842,Leclerc,49,Leclerc Cholet - Rond-point du lac de Ribou,Leclerc_Cholet_-_Rond-point_du_lac_de_Ribou, 49306 Cholet , 1 Avenue du Maréchal Koënig49306 Cholet ,47.052135,-0.851483,https://fd11-courses.leclercdrive.fr/magasin-114901-114901-cholet---rond-point-du-lac-de-ribou.aspx,http://maps.google.fr/maps?q=47.052135,-0.851483
843,Leclerc,49,Leclerc Cholet-Sud,Leclerc_Cholet-Sud, 49300 Cholet , Avenue des Sables 49300 Cholet ,47.041177,-0.902787,https://fd11-courses.leclercdrive.fr/magasin-164901-164901-cholet-sud.aspx,http://maps.google.fr/maps?q=47.041177,-0.902787
844,Leclerc,49,Leclerc Les Ponts-de-Cé,Leclerc_Les_Ponts-de-Cé, 49130 Les Ponts-de-Cé , 12 rue Joseph Cugnot 49130 Les Ponts-de-Cé ,47.429045,-0.543952,https://fd2-courses.leclercdrive.fr/magasin-144911-144911-les-ponts-de-ce.aspx,http://maps.google.fr/maps?q=47.429045,-0.543952
845,Leclerc,49,Leclerc Saint-Jean-de-Linières,Leclerc_Saint-Jean-de-Linières, 49070 St jean de linières , 54 rue de la liberté 49070 St jean de linières ,47.465294,-0.67081,https://fd5-courses.leclercdrive.fr/magasin-154901-154901-saint-jean-de-linieres.aspx,http://maps.google.fr/maps?q=47.465294,-0.67081
846,Leclerc,53,Leclerc Changé  Laval,Leclerc_Changé__Laval, 53810 Changé , 1 rue Ferdinand Buisson 53810 Changé ,48.098531,-0.749815,https://fd14-courses.leclercdrive.fr/magasin-025301-025301-change-laval.aspx,http://maps.google.fr/maps?q=48.098531,-0.749815
847,Leclerc,53,Leclerc Château-Gontier,Leclerc_Château-Gontier, 53200 Château-Gontier , 7 route de Sablé 53200 Château-Gontier ,47.831675,-0.689569,https://fd6-courses.leclercdrive.fr/magasin-045301-045301-chateau-gontier.aspx,http://maps.google.fr/maps?q=47.831675,-0.689569
848,Leclerc,53,Leclerc Mayenne,Leclerc_Mayenne, 53100 Mayenne , 582 rue du Prieuré de Berne 53100 Mayenne ,48.298137,-0.631982,https://fd16-courses.leclercdrive.fr/magasin-035301-035301-mayenne.aspx,http://maps.google.fr/maps?q=48.298137,-0.631982
849,Leclerc,53,Leclerc Saint-Berthevin,Leclerc_Saint-Berthevin, 53940 Saint-Berthevin , 62 Boulevard Louis Armand 53940 Saint-Berthevin ,48.065096,-0.807926,https://fd14-courses.leclercdrive.fr/magasin-025302-025302-saint-berthevin.aspx,http://maps.google.fr/maps?q=48.065096,-0.807926
850,Leclerc,72,Leclerc Allonnes,Leclerc_Allonnes, 72700 Allonnes , 4-6 Route des Fondus 72700 Allonnes ,47.9739797,0.1538132,https://fd2-courses.leclercdrive.fr/magasin-067201-067201-allonnes.aspx,http://maps.google.fr/maps?q=47.9739797,0.1538132
851,Leclerc,72,Leclerc Changé  Le Mans,Leclerc_Changé__Le_Mans, 72560 Changé , 1 Boulevard des Ravalières 72560 Changé ,47.97897,0.272272,https://fd2-courses.leclercdrive.fr/magasin-067202-067202-change-le-mans.aspx,http://maps.google.fr/maps?q=47.97897,0.272272
852,Leclerc,72,Leclerc Château-du-Loir,Leclerc_Château-du-Loir, 72500 Vouvray-sur-Loir , 47 rue nationale 72500 Vouvray-sur-Loir ,47.686673,0.429921,https://fd12-courses.leclercdrive.fr/magasin-037201-037201-chateau-du-loir.aspx,http://maps.google.fr/maps?q=47.686673,0.429921
853,Leclerc,72,Leclerc La Flèche,Leclerc_La_Flèche, 72000 La Flèche , 7 Rue Henri Dunant 72000 La Flèche ,47.702188,-0.054191,https://fd13-courses.leclercdrive.fr/magasin-087201-087201-la-fleche.aspx,http://maps.google.fr/maps?q=47.702188,-0.054191
854,Leclerc,72,Leclerc Le Mans - Nord Rhin et Danube,Leclerc_Le_Mans_-_Nord_Rhin_et_Danube, 72000 Le Mans , 339 Av Rhin et danube 72000 Le Mans ,48.024722,0.181389,https://fd3-courses.leclercdrive.fr/magasin-047201-047201-le-mans---nord-rhin-et-danube.aspx,http://maps.google.fr/maps?q=48.024722,0.181389
855,Leclerc,72,Leclerc Le Mans - Sud Brossolette,Leclerc_Le_Mans_-_Sud_Brossolette, 72000 Le Mans , Avenue Félix Geneslay 72000 Le Mans ,47.977642,0.207579,https://fd3-courses.leclercdrive.fr/magasin-047211-047211-le-mans---sud-brossolette.aspx,http://maps.google.fr/maps?q=47.977642,0.207579
856,Leclerc,72,Leclerc Sablé-sur-Sarthe,Leclerc_Sablé-sur-Sarthe, 72300 Sablé sur Sarthe , La Tuilerie 72300 Sablé sur Sarthe ,47.836667,-0.303333,https://fd13-courses.leclercdrive.fr/magasin-057201-057201-sable-sur-sarthe.aspx,http://maps.google.fr/maps?q=47.836667,-0.303333
857,Leclerc,85,Leclerc Challans,Leclerc_Challans, 85300 Challans , Route de Noirmoutier 85300 Challans ,46.852649,-1.89851,https://fd8-courses.leclercdrive.fr/magasin-138501-138501-challans.aspx,http://maps.google.fr/maps?q=46.852649,-1.89851
858,Leclerc,85,Leclerc Fontenay-le-Comte,Leclerc_Fontenay-le-Comte, 85200 Fontenay-le-Comte , Avenue du Général de Gaulle 85200 Fontenay-le-Comte ,46.462701,-0.822456,https://fd13-courses.leclercdrive.fr/magasin-068501-068501-fontenay-le-comte.aspx,http://maps.google.fr/maps?q=46.462701,-0.822456
859,Leclerc,85,Leclerc La Roche-sur-Yon - Les Oudairies,Leclerc_La_Roche-sur-Yon_-_Les_Oudairies, 85000 La-Roche-sur-Yon , Rue Newton 85000 La-Roche-sur-Yon ,46.67208,-1.405976,https://fd13-courses.leclercdrive.fr/magasin-188501-188501-la-roche-sur-yon---les-oudairies.aspx,http://maps.google.fr/maps?q=46.67208,-1.405976
860,Leclerc,85,Leclerc Les Sables d'Olonne,Leclerc_Les_Sables_d'Olonne, 85340 Olonne Sur Mer , 3 rue Clément Ader 85340 Olonne Sur Mer ,46.514722,-1.781667,https://fd2-courses.leclercdrive.fr/magasin-198501-198501-les-sables-dolonne.aspx,http://maps.google.fr/maps?q=46.514722,-1.781667
861,Leclerc,85,Leclerc Saint-Gilles-Croix-de-Vie,Leclerc_Saint-Gilles-Croix-de-Vie, 85800 Saint-Gilles-Croix-de-Vie , Parc commercial Océanis 85800 Saint-Gilles-Croix-de-Vie ,46.697716,-1.912007,https://fd1-courses.leclercdrive.fr/magasin-178501-178501-saint-gilles-croix-de-vie.aspx,http://maps.google.fr/maps?q=46.697716,-1.912007
862,Leclerc,85,Leclerc Saint-Hilaire-de-Riez,Leclerc_Saint-Hilaire-de-Riez, 85270 Saint-Hilaire-de-Riez , Rue du Gatineau 85270 Saint-Hilaire-de-Riez ,46.716835,-1.940471,https://fd1-courses.leclercdrive.fr/magasin-178502-178502-saint-hilaire-de-riez.aspx,http://maps.google.fr/maps?q=46.716835,-1.940471
863,Leclerc,04,Leclerc Manosque - Route de Volx,Leclerc_Manosque_-_Route_de_Volx, 04100 Manosque , Route de Volx 04100 Manosque ,43.837288,5.804072,https://fd7-courses.leclercdrive.fr/magasin-010401-010401-manosque---route-de-volx.aspx,http://maps.google.fr/maps?q=43.837288,5.804072
864,Leclerc,04,Leclerc Manosque - Saint-Joseph,Leclerc_Manosque_-_Saint-Joseph, 04100 Manosque , 20 boulevard Saint-Joseph 04100 Manosque ,43.8225,5.796111,https://fd7-courses.leclercdrive.fr/magasin-010402-010402-manosque---saint-joseph.aspx,http://maps.google.fr/maps?q=43.8225,5.796111
865,Leclerc,83,Leclerc Draguignan Sud,Leclerc_Draguignan_Sud, 83300 Draguignan , Avenue Charles de Gaulle 83300 Draguignan ,43.524783,6.471871,https://fd9-courses.leclercdrive.fr/magasin-168313-168313-draguignan-sud.aspx,http://maps.google.fr/maps?q=43.524783,6.471871
866,Leclerc,83,Leclerc Draguignan-Nord,Leclerc_Draguignan-Nord, 83300 Draguignan , Avenue Pierre Brossolette 83300 Draguignan ,43.5315451,6.4458482,https://fd9-courses.leclercdrive.fr/magasin-168312-168312-draguignan-nord.aspx,http://maps.google.fr/maps?q=43.5315451,6.4458482
867,Leclerc,83,Leclerc Piéton Toulon,Leclerc_Piéton_Toulon, 83000 Toulon , 404 Avenue François Cuzin 83000 Toulon ,43.122974,5.946378,https://fd8-courses.leclercdrive.fr/magasin-218302-218302-pieton-toulon.aspx,http://maps.google.fr/maps?q=43.122974,5.946378
869,Leclerc,83,Leclerc Relais Le Muy-Collet Redon,Leclerc_Relais_Le_Muy-Collet_Redon, 83490 Le Muy , Quartier Collet Redon 83490 Le Muy ,43.4755954,6.5318653,https://fd9-courses.leclercdrive.fr/magasin-168314-168314-relais-le-muy-collet-redon.aspx,http://maps.google.fr/maps?q=43.4755954,6.5318653
870,Leclerc,05,Leclerc Gap - Avenue de Provence,Leclerc_Gap_-_Avenue_de_Provence, 05000 Gap , 62 avenue de Provence 05000 Gap ,44.5386318,6.05472389,https://fd7-courses.leclercdrive.fr/magasin-010502-010502-gap---avenue-de-provence.aspx,http://maps.google.fr/maps?q=44.5386318,6.05472389
871,Leclerc,05,Leclerc Gap - Avenue Emile Didier,Leclerc_Gap_-_Avenue_Emile_Didier, 05000 Gap , 59/61 Avenue Emile Didier 05000 Gap ,44.566402,6.093995,https://fd7-courses.leclercdrive.fr/magasin-010501-010501-gap---avenue-emile-didier.aspx,http://maps.google.fr/maps?q=44.566402,6.093995
872,Leclerc,06,Leclerc Vence,Leclerc_Vence, 06140 Vence , 288 Avenue Emile Hugues 06140 Vence ,43.720914,7.1101,https://fd10-courses.leclercdrive.fr/magasin-010601-010601-vence.aspx,http://maps.google.fr/maps?q=43.720914,7.1101
873,Leclerc,06,Leclerc Grasse,Leclerc_Grasse, 06130 Grasse , 75 chemin de l'orme 06130 Grasse ,43.650543,6.94491,https://fd10-courses.leclercdrive.fr/magasin-160601-160601-grasse.aspx,http://maps.google.fr/maps?q=43.650543,6.94491
874,Leclerc,06,Leclerc La Colle-sur-Loup,Leclerc_La_Colle-sur-Loup, 06480 La Colle-sur-Loup , 1430 Boulevard Pierre Sauvaigo 06480 La Colle-sur-Loup ,43.67394,7.12316,https://fd4-courses.leclercdrive.fr/magasin-090611-090611-la-colle-sur-loup.aspx,http://maps.google.fr/maps?q=43.67394,7.12316
875,Leclerc,06,Leclerc Mougins,Leclerc_Mougins, 06250 Mougins , 1067 avenue Saint-Martin 06250 Mougins ,43.611042,6.977959,https://fd10-courses.leclercdrive.fr/magasin-160611-160611-mougins.aspx,http://maps.google.fr/maps?q=43.611042,6.977959
876,Leclerc,83,Leclerc Esterel fermé,Leclerc_Esterel_fermé, 83600 Les Adrets de l'Esterel , Aire de l'Esterel 83600 Les Adrets de l'Esterel ,43.542514,6.786629,https://fd7-courses.leclercdrive.fr/magasin-228304-228304-esterel-ferme.aspx,http://maps.google.fr/maps?q=43.542514,6.786629
